,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website,date,userParams,searchparams
150,150,2054.2068,571 N McLean Blvd,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,,6b8c0815-33d9-434b-a8d2-6364a3a50f85,,"{u'monday': [[u'9:30', u'22:00']], u'tuesday': [[u'9:30', u'22:00']], u'friday': [[u'9:30', u'23:59']], u'wednesday': [[u'9:30', u'22:00']], u'thursday': [[u'9:30', u'22:00']], u'sunday': [[u'9:30', u'22:00']], u'saturday': [[u'9:30', u'23:59']]}",Mon-Thu 9:30 AM-10:00 PM; Fri-Sat 9:30 AM-11:59 PM; Sun 9:30 AM-10:00 PM,42.048127,Elgin,-88.311815,Wing Park Liquors,,,60123,IL,(847) 468-1995,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
151,151,2878.693,865 Summit St,,[162],"[[Retail, Music, Video and DVD]]",us,larry@weaversmusic.com,57219ad3-fab6-49ef-a611-c59e03fd2b27,(847) 741-8421,"{u'tuesday': [[u'3:00', u'6:00']], u'friday': [[u'3:00', u'6:00']], u'monday': [[u'3:00', u'8:00']], u'thursday': [[u'3:00', u'8:00']], u'saturday': [[u'9:00', u'23:59']]}",Mon 3:00 AM-8:00 AM; Tue 3:00 AM-6:00 AM; Thu 3:00 AM-8:00 AM; Fri 3:00 AM-6:00 AM; Sat 9:00 AM-11:59 PM,42.046323,Elgin,-88.257594,Weaver's Music,,,60120,IL,(847) 741-8418,http://www.weaversmusic.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
152,152,755.4611,180 Kimball St,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,,4b09f202-20c1-45ae-b20c-35dd434752c4,,"{u'monday': [[u'6:00', u'23:00']], u'tuesday': [[u'6:00', u'23:00']], u'friday': [[u'6:00', u'23:00']], u'wednesday': [[u'6:00', u'23:00']], u'thursday': [[u'6:00', u'23:00']]}",Mon-Fri 6:00 AM-11:00 PM,42.041928,Elgin,-88.282999,Price-Rite Gas & Food,,,60120,IL,(847) 931-2337,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
153,153,9193.617,2780 N Sutton Rd,,[157],"[[Retail, Furniture and Decor]]",us,,9cd589d8-a55f-450c-a2d9-eb656577966d,(847) 645-9350,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'10:00', u'19:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon-Fri 10:00 AM-9:00 PM; Sat 9:00 AM-9:00 PM; Sun 10:00 AM-7:00 PM,42.073374,Hoffman Estates,-88.189897,Cost Plus World Market,,,60192,IL,(847) 645-9332,http://www.worldmarket.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
154,154,1250.6985,805 Walnut Ave,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,,78612f75-159e-4dd2-9a21-645af7a1b090,,"{u'monday': [[u'9:30', u'23:00']], u'tuesday': [[u'9:30', u'23:00']], u'friday': [[u'9:30', u'23:59']], u'wednesday': [[u'9:30', u'23:00']], u'thursday': [[u'9:30', u'23:00']], u'sunday': [[u'00:00', u'1:00'], [u'9:30', u'23:00']], u'saturday': [[u'00:00', u'1:00'], [u'9:30', u'23:59']]}","Mon-Thu 9:30 AM-11:00 PM; Fri 9:30 AM-11:59 PM; Sat 12:00 AM-1:00 AM, 9:30 AM-11:59 PM; Sun 12:00 AM-1:00 AM, 9:30 AM-11:00 PM",42.028485,Elgin,-88.298114,Neighborhood Package Liguor,,,60123,IL,(847) 742-1197,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
155,155,7645.123,1052 Sutton Rd,,[171],"[[Retail, Supermarkets and Groceries]]",us,,4aec55d6-f9e7-403b-a560-7515c78e1250,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Sat 10:00 AM-8:00 PM,42.015918,Streamwood,-88.203231,Surabhi Indian Supermarket,,,60107,IL,(630) 497-9900,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
156,156,6984.092,353 Randall Rd,,[158],"[[Retail, Gift and Novelty]]",us,,f0c3aa19-9279-468c-bfd4-0612a2f3a782,(847) 888-9208,"{u'monday': [[u'9:00', u'20:00']], u'tuesday': [[u'9:00', u'20:00']], u'friday': [[u'9:00', u'20:00']], u'wednesday': [[u'9:00', u'20:00']], u'thursday': [[u'9:00', u'20:00']], u'sunday': [[u'10:00', u'17:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Fri 9:00 AM-8:00 PM; Sat 9:00 AM-6:00 PM; Sun 10:00 AM-5:00 PM,41.987616,South Elgin,-88.340652,Lorenn's Hallmark,,,60177,IL,(847) 888-4900,http://www.hallmark.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
157,157,2277.6248,663 Villa St,,[157],"[[Retail, Furniture and Decor]]",us,info@burressoak.com,7382c03c-df44-4c9f-8869-239929659e18,(847) 697-9791,"{u'monday': [[u'11:00', u'17:00']], u'tuesday': [[u'11:00', u'17:00']], u'friday': [[u'11:00', u'17:00']], u'wednesday': [[u'11:00', u'17:00']], u'thursday': [[u'11:00', u'17:00']], u'sunday': [[u'12:00', u'16:00']], u'saturday': [[u'11:00', u'17:00']]}",Mon-Sat 11:00 AM-5:00 PM; Sun 12:00 PM-4:00 PM,42.029887,Elgin,-88.265604,Amish by Burress,,,60120,IL,(847) 697-9790,http://www.burressoak.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
158,158,2379.479,692 Villa St,Ste 1,[171],"[[Retail, Supermarkets and Groceries]]",us,,18b3726b-2595-465f-805d-01ffa4d394b4,,"{u'monday': [[u'8:30', u'19:30']], u'tuesday': [[u'8:30', u'19:30']], u'friday': [[u'8:30', u'19:30']], u'wednesday': [[u'8:30', u'19:30']], u'thursday': [[u'8:30', u'19:30']], u'sunday': [[u'8:30', u'19:30']], u'saturday': [[u'8:30', u'19:30']]}",Open Daily 8:30 AM-7:30 PM,42.029628,Elgin,-88.264409,Lucky Asian Market,,,60120,IL,(224) 856-1143,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
159,159,7030.722,485 Dundee Ave,,[157],"[[Retail, Furniture and Decor]]",us,,508052bd-5004-4665-8dc4-bea73bdf2eac,(847) 426-7923,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Fri 10:00 AM-7:00 PM; Sat 9:00 AM-6:00 PM,42.096674,East Dundee,-88.25798,Rent-A-Center,,,60118,IL,(847) 426-7500,http://www.rentacenter.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
160,160,7748.863,861 Sutton Rd,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,customerservice@discoveryclothing.com,ee45f366-427f-4693-ae21-77815f8e7773,,"{u'monday': [[u'10:00', u'21:30']], u'tuesday': [[u'10:00', u'21:30']], u'friday': [[u'10:00', u'21:30']], u'wednesday': [[u'10:00', u'21:30']], u'thursday': [[u'10:00', u'21:30']], u'sunday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'21:30']]}",Mon-Sat 10:00 AM-9:30 PM; Sun 10:00 AM-8:00 PM,42.01824,Streamwood,-88.200902,Discovery Clothing,,,60107,IL,(630) 372-7737,http://discoveryclothing.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
161,161,4089.5635,2171 S 8th St,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,,3830467d-7635-4e06-a67b-dd1da87546ea,,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,42.075074,West Dundee,-88.289362,Thorntons,,,60118,IL,(847) 741-8154,http://www.thorntonsinc.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
162,162,2234.6052,306 S McLean Blvd,,[171],"[[Retail, Supermarkets and Groceries]]",us,questions@elginfreshmarket.com,ab5f8bc4-9811-42df-89d9-3e0041c25d0b,(847) 608-1300,"{u'monday': [[u'7:00', u'21:00']], u'tuesday': [[u'7:00', u'21:00']], u'friday': [[u'7:00', u'21:00']], u'wednesday': [[u'7:00', u'21:00']], u'thursday': [[u'7:00', u'21:00']], u'sunday': [[u'7:00', u'21:00']], u'saturday': [[u'7:00', u'21:00']]}",Open Daily 7:00 AM-9:00 PM,42.025839,Elgin,-88.311958,Elgin Fresh Market,,,60123,IL,(847) 608-1500,http://www.elginfreshmarket.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
163,163,6697.259,1044 Spring Hill Mall,,[123],[[Retail]],us,,d3691036-8fa4-4b52-b3dc-1007df3cce18,,"{u'monday': [[u'10:00', u'21:30']], u'tuesday': [[u'10:00', u'21:30']], u'friday': [[u'10:00', u'21:30']], u'wednesday': [[u'10:00', u'21:30']], u'thursday': [[u'10:00', u'21:30']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'21:30']]}",Mon-Sat 10:00 AM-9:30 PM; Sun 11:00 AM-6:00 PM,42.098532,West Dundee,-88.289435,Spencer's,,,60118,IL,(847) 428-6353,http://www.spencersonline.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
164,164,6769.93,10 E Main St,Ste 108,[148],"[[Retail, Florists]]",us,,fb050807-97bc-4a1a-84d2-b60cd0cb2be1,(847) 836-0630,"{u'monday': [[u'10:00', u'17:30']], u'tuesday': [[u'10:00', u'17:30']], u'friday': [[u'10:00', u'17:30']], u'wednesday': [[u'10:00', u'17:30']], u'thursday': [[u'10:00', u'17:30']], u'saturday': [[u'10:00', u'14:00']]}",Mon-Fri 10:00 AM-5:30 PM; Sat 10:00 AM-2:00 PM,42.098069,East Dundee,-88.275053,Artistic Florals By Michelle,,,60118,IL,(847) 836-8485,http://www.artisticfloralsbymichelle.net,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
165,165,1268.118,817 Walnut Ave,,[130],"[[Retail, Bookstores]]",us,,47ba9ca5-0205-4576-97b1-68ef2fc95125,,"{u'sunday': [[u'00:00', u'16:00']], u'tuesday': [[u'16:00', u'19:30']], u'friday': [[u'16:00', u'19:30']], u'saturday': [[u'11:00', u'16:00']], u'monday': [[u'16:00', u'19:30']]}",Mon-Tue 4:00 PM-7:30 PM; Fri 4:00 PM-7:30 PM; Sat 11:00 AM-4:00 PM; Sun 12:00 AM-4:00 PM,42.028442,Elgin,-88.298439,Tom's Comics & Collectibles,,,60123,IL,(847) 697-5550,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
166,166,4310.4487,352 S Randall Rd,,[133],"[[Retail, Computers and Electronics]]",us,customercare@batteriesplus.com,9f82dc90-8965-4cf5-b559-22a91f3e003a,(847) 289-8922,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'11:00', u'17:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Fri 8:00 AM-7:00 PM; Sat 9:00 AM-6:00 PM; Sun 11:00 AM-5:00 PM,42.02421,Elgin,-88.339356,Batteries Plus,,,60123,IL,(847) 289-8990,http://www.batteriesplus.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
167,167,2114.5557,927 N State St,,[126],"[[Retail, Arts and Crafts]]",us,greatclay@greatclay.com,91e2e137-4959-40bd-b4e5-eb2100291ae1,(224) 856-5419,"{u'monday': [[u'8:00', u'15:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'15:00']], u'wednesday': [[u'8:00', u'15:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'12:00']]}",Mon 8:00 AM-3:00 PM; Tue 8:00 AM-5:00 PM; Wed 8:00 AM-3:00 PM; Thu 8:00 AM-5:00 PM; Fri 8:00 AM-3:00 PM; Sat 8:00 AM-12:00 PM,42.057108,Elgin,-88.294614,Great Lakes Clay & Supply,,,60123,IL,(224) 535-8127,http://www.greatclay.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
168,168,2599.0583,799 Summit St,,[171],"[[Retail, Supermarkets and Groceries]]",us,,7611a323-9e15-4f37-97f6-cd2a7778f80b,,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'9:00', u'19:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon-Sat 9:00 AM-9:00 PM; Sun 9:00 AM-7:00 PM,42.045359,Elgin,-88.260734,Aldi,,,60120,IL,(630) 879-8100,http://www.aldi.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
169,169,2862.1343,995 N McLean Blvd,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,,f34b5e49-79a0-4c45-b43f-1fa36c9ae630,,"{u'tuesday': [[u'9:00', u'22:00']]}",Tue 9:00 AM-10:00 PM,42.056636,Elgin,-88.315082,Northwest Liquors,,,60123,IL,(847) 742-0630,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
170,170,9411.798,100 W Higgins Rd,Unit P20,[157],"[[Retail, Furniture and Decor]]",us,barrington@arhaus.com,3c84878b-affc-40be-903d-cbb9a43f363b,(847) 836-0119,"{u'monday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon 10:00 AM-8:00 PM; Wed-Sun 10:00 AM-8:00 PM,42.074705,South Barrington,-88.18782,Arhaus Furniture,,,60010,IL,(847) 836-0075,http://www.arhaus.com/store/barrington/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
171,171,9411.798,100 W Higgins Rd,Unit M30,[170],"[[Retail, Sporting Goods]]",us,,5ba9d6c4-026e-437c-8216-325ecb43a731,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'12:00', u'17:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Fri 10:00 AM-8:00 PM; Sat 10:00 AM-9:00 PM; Sun 12:00 PM-5:00 PM,42.074705,South Barrington,-88.18782,Pearl Izumi,,,60010,IL,(847) 836-0101,http://www.pearlizumi.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
172,172,5751.409,740 S 8th St,,[144],"[[Retail, Fashion, Jewelry and Watches]]",us,dandmperlman.newsletter@dandmperlman.com,1a41ecc9-5609-4b6f-9399-c05a97d8efb0,(847) 428-8465,"{u'monday': [[u'10:00', u'18:00']], u'tuesday': [[u'10:00', u'18:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'18:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'17:30']]}",Mon-Wed 10:00 AM-6:00 PM; Thu 10:00 AM-8:00 PM; Fri 10:00 AM-6:00 PM; Sat 10:00 AM-5:30 PM,42.09003,West Dundee,-88.289921,Perlman Jewelry D & M,,,60118,IL,(847) 426-8881,http://www.dandmperlman.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
173,173,4896.643,385 E State St,,[248],"[[Retail, Home Appliances]]",us,glenn_ualat@hotmail.com,2b2a7502-d6f3-4430-8bec-d3c81fb40841,(847) 697-3689,"{u'saturday': [[u'9:00', u'17:00']]}",Sat 9:00 AM-5:00 PM,41.994275,South Elgin,-88.290251,C E Sundberg Co.,,,60177,IL,(847) 697-3640,http://www.appliance-parts.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
174,174,315.60284,11 N State St,,[144],"[[Retail, Fashion, Jewelry and Watches]]",us,m11172548@gmail.com,577f9ffa-0b8d-4d5e-aa53-e09cc18bb853,(847) 695-1496,"{u'monday': [[u'11:00', u'19:00']], u'tuesday': [[u'11:00', u'19:00']], u'friday': [[u'11:00', u'19:00']], u'wednesday': [[u'11:00', u'19:00']], u'thursday': [[u'11:00', u'19:00']], u'saturday': [[u'11:00', u'17:00']]}",Mon-Fri 11:00 AM-7:00 PM; Sat 11:00 AM-5:00 PM,42.036866,Elgin,-88.287452,Elgin Jewelers,,,60123,IL,(847) 695-1384,http://ElginJewelers.ezlocal.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
